_id,FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,DEP_AMORT_EXP_OPS,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,DISP_TRNFR,CASH,MARKETABLE_SEC,OTH_CURR_ASSETS,TOT_CURR_ASSETS,LIMITED_USE_CASH,LIMITED_USE_INV,LIMITED_USE_OTHER_ASSETS,TOT_LIMITED_USE_ASSETS,TOT_PPE,ACCU_DEP_AMORT,NET_TOT_PPE,CONST_IN_PROGRESS,TOT_INV_AND_OTH_ASSETS,TOT_INTANGIBLE_ASSETS,TOT_ASSETS,CAP_EXP,CURR_LIABILITIES,CURR_MAT_LT_DEBT,TOT_CURR_LIABILITIES,TOT_DEF_CREDITS,TOT_LT_DEBT,CURR_MATURITIES,NET_TOT_LT_DEBT,TOT_LIABILITIES,TOT_EQUITY,TOT_LIABILITY_AND EQUITY
23,106304589,ALISO RIDGE BEHAVIORAL HEALTH,20242,04/01/2024,06/30/2024,Open,Orange,13 - Orange,1017,Investor - Corp.,Comparable,,877-467-2223,200 FREEDOM LANE,ALISO VIEJO,92656,PHILLIP FRANKS,119,93,93,24,48,317,0,280,0,7,261,0,1,938,0,497,652,2386,0,2844,0,42,1978,0,10,8409,0,13,22,0,0,0,0,0,294,0,0,329,1078650,1422525,5264425,0,6322075,0,92550,4320750,0,22200,18523175,8580,12100,0,0,0,0,0,196460,0,0,217140,0,417227,791337,2875183,0,0,3935377,0,28648,2003008,0,15102,0,0,0,0,10065882,0,0,0,0,0,670003,643288,2389242,0,2386698,0,63902,2514202,0,7098,8674433,13730,8546255,84866,489619,-4471,0,0,0,0,0,31544,0,12196338,12227882,0,0,0,0,1328319,884762,443557,0,40545,0,12711984,3459,24344717,22492,24367209,0,481836,22492,459344,24826553,-12114569,12711984
24,106010739,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMPUS,20242,04/01/2024,06/30/2024,Open,Alameda,05 - East Bay,415,Non Profit Corp.,Comparable,,510-204-4444,2450 ASHBY AVENUE,BERKELEY,94705,BRADLEY R. GOODSON,393,393,246,630,308,365,936,0,0,124,902,21,31,3317,0,3614,1852,2782,4088,0,0,1919,4345,76,122,18798,0,8591,3214,691,9336,0,0,980,9529,391,391,33123,55277884,27076543,18848068,61317198,0,0,36473259,63246039,1462737,2429255,266130983,75252633,24568103,3321047,47913863,0,0,8844909,76075133,2441905,2561413,240979006,3463175,102176361,40444310,17076464,84437542,0,0,0,35890209,57248520,0,3904642,0,0,0,0,344641223,39932,0,0,10228139,10268071,27576702,11201378,4820099,24772357,0,0,9317618,91656304,0,3392379,172736837,1334744,199803604,3170785,0,6159948,0,0,0,0,0,0,0,180212640,180212640,0,0,0,0,411455751,338275201,73180550,12812029,15625104,1584965,283415288,2704961,34489060,0,34489060,730611,2641961,0,2641961,37861632,245553656,283415288
25,106010937,ALTA BATES SUMMIT MEDICAL CENTER - SUMMIT HAWTHORNE,20242,04/01/2024,06/30/2024,Open,Alameda,05 - East Bay,417,Non Profit Corp.,Comparable,,510-655-4000,350 HAWTHORNE AVENUE,OAKLAND,94609,BRADLEY R. GOODSON,309,309,227,1131,513,191,682,0,0,116,404,21,25,3083,0,6565,3208,1176,3488,0,0,657,2589,87,73,17843,0,8195,3939,992,12987,0,0,875,6509,529,322,34348,130012572,63384524,20503595,70168717,0,0,13501870,39329572,1918490,1840851,340660191,54787603,22713561,2459214,45565443,0,0,5424954,45153302,2961603,2324751,181390431,3447007,148085870,72703027,6303711,97438715,0,0,0,13173208,37731298,0,4880093,0,0,0,1667742,385430671,0,0,0,0,0,35514340,13374999,16641771,18295145,0,0,5593391,45970431,0,1229874,136619951,1886783,127765708,9218896,0,1109581,0,0,0,0,0,4728,0,143327800,143332528,0,0,0,0,1090011274,673479808,416531466,27319374,69244939,0,656428307,1272071,11455502,0,11455502,153506,186109401,0,186109401,197718409,458709898,656428307
26,106370749,ALVARADO PARKWAY INSTITUTE BHS,20242,04/01/2024,06/30/2024,Open,San Diego,14 - San Diego/Imperial,1422,Investor - Corp.,Comparable,,619-465-4411,7050 PARKWAY DRIVE,LA MESA,91942,PATRICK ZIEMER,66,66,66,68,29,116,0,0,0,0,271,0,6,490,0,1044,358,2045,0,0,0,0,2273,0,60,5780,0,15324,2863,0,0,0,0,0,14169,0,155,32511,2610000,895000,5112500,0,0,0,0,5140000,0,150000,13907500,6129600,1145200,0,0,0,0,0,5669500,0,62000,13006300,249907,5249021,1225348,2405191,0,0,0,0,0,8290424,0,0,0,0,0,0,17419891,0,0,0,0,0,3240672,814852,2707309,0,0,0,0,2519076,0,212000,9493909,0,9348151,125144,0,0,0,0,0,0,0,792288,0,7589302,8381590,0,0,0,0,6781454,5733713,1047741,278774,0,30490426,40198531,51887,3176795,2147420,5324215,0,24645997,2147420,22498577,27822792,12375739,40198531
27,106194010,AMERICAN RECOVERY CENTER,20242,04/01/2024,06/30/2024,Open,Los Angeles,11 - Los Angeles,917,Non Profit Corp.,Comparable,,909-865-2336,2180 VALLEY BOULEVARD,POMONA,91768,DENISE SHOOK,173,173,173,0,0,0,0,371,0,0,0,0,0,371,0,0,0,0,0,6742,0,0,0,0,0,6742,0,0,0,0,0,746,0,0,0,0,0,746,0,0,0,0,2298138,0,0,0,0,0,2298138,0,0,0,0,120992,0,0,0,0,0,120992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2419130,0,0,0,0,0,2419130,0,2227846,24350,0,0,0,0,0,0,0,569632,0,4946138,5515770,0,0,0,0,5238401,2804945,2433456,0,0,0,7949226,103043,1227890,210839,1438729,0,4844010,210839,4633171,6071900,1877326,7949226
28,106301097,ANAHEIM COMMUNITY HOSPITAL,20242,04/01/2024,06/30/2024,Open,Orange,13 - Orange,1012,Investor - Corp.,Comparable,,714-243-9000,3350 WEST BALL ROAD,ANAHEIM,92804,GLENN RAUP,98,88,88,31,17,0,0,301,0,0,20,0,38,407,0,334,183,0,0,3480,0,0,151,0,3790,7938,0,20,5,0,0,0,0,0,15,0,2,42,814883,453448,0,0,7951726,0,0,408652,0,9034338,18663047,39674,6200,0,0,0,0,0,133498,0,43636,223008,50624,567308,309144,0,0,0,3068608,0,0,301275,0,9086,0,0,0,4193375,8499420,0,0,0,0,0,287249,150504,0,0,4823408,0,0,240875,0,4884599,10386635,1182162,10111678,124262,934389,3915,0,0,0,0,0,1571231,0,7880118,9451349,0,0,0,0,3112474,1582903,1529571,150271,57216,0,11188407,165827,28025337,0,28025337,0,215856,0,215856,28241193,-17052786,11188407
29,106301188,ANAHEIM GLOBAL MEDICAL CENTER,20242,04/01/2024,06/30/2024,Open,Orange,13 - Orange,1012,Investor - Corp.,Comparable,,714-533-6220,1025 SOUTH ANAHEIM BOULEVARD,ANAHEIM,92805,PETER BARONOFF,188,188,188,98,81,346,204,0,0,12,41,0,12,794,0,1593,1080,4314,1667,0,0,63,148,0,67,8932,0,351,288,559,3030,0,0,134,522,0,430,5314,8409984,5908286,17739924,12502607,0,0,381247,1515577,0,552857,47010482,1873296,1997506,1492291,14945874,0,0,905851,3227784,0,2130767,26573369,127551,8010317,6158336,14981226,21381411,-6042154,0,0,1002605,3694913,0,778762,0,0,0,1132618,51225585,0,0,0,0,0,2272963,1747455,10293143,6067070,0,0,284494,1048448,0,644693,22358266,81102,21139399,75662,245965,0,0,0,0,0,0,0,0,47684515,47684515,0,0,0,0,9307870,5710321,3597549,335681,0,0,51617745,0,19279450,2521483,21800933,0,18730982,2521483,16209499,38010432,13607313,51617745
30,106190034,ANTELOPE VALLEY MEDICAL CENTER,20242,04/01/2024,06/30/2024,Open,Los Angeles,11 - Los Angeles,901,District,Comparable,,661-949-5000,1600 WEST AVENUE J,LANCASTER,93534,EDWARD MIRZABEGIAN,420,393,268,596,1061,386,1515,0,0,995,0,65,53,4671,0,3364,5205,2220,7095,0,0,3721,0,250,317,22172,0,3458,3633,1974,16603,0,0,5359,0,587,1892,33506,77105102,91826457,37019177,114074072,0,0,68552839,0,2013699,6100830,396692176,17056265,31045166,8711505,69643001,0,0,40152883,0,2103614,4790608,173503042,4121032,70945698,93446834,20790075,160932499,-11776489,0,0,84847226,0,0,3428856,0,0,0,1005295,427741026,0,1237197,0,0,1237197,23215669,29424789,36717096,22991512,0,0,22828238,0,1886288,6627797,143691389,4295044,137186839,7529675,0,883134,0,0,0,0,0,32116440,142600887,106196881,280914208,0,0,9229599,9229599,569017525,383358822,185658703,66909345,109976,0,542821831,50257265,82598407,7873581,90471988,146530533,138576353,7873581,130702772,367705293,175116538,542821831
31,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,20242,04/01/2024,06/30/2024,Open,San Bernardino,12 - Inland Counties,1209,City/County,Comparable,Teaching,909-580-1000,400 N. PEPPER AVENUE,COLTON,92324-1816,WILLIAM GILBERT,456,436,436,546,672,895,2772,0,0,367,0,105,289,5646,0,4838,4135,6697,14522,0,0,2074,0,449,1261,33976,0,4901,6850,5890,48309,0,0,3106,0,1890,2300,73246,66486697,84397865,103089637,204937699,0,0,51603856,0,8987350,15460463,534963567,26759329,26939732,28970884,146412178,0,0,15803856,0,14927284,14226139,274039402,0,77534740,88320284,109336628,292294815,-65817349,0,0,44399017,0,0,50024166,0,0,0,0,596092301,0,0,0,0,0,15711286,23017313,88541241,59055063,0,0,23008695,0,0,3577070,212910668,50368140,219566783,6223668,0,2557885,0,0,0,0,0,354937114,0,201087868,556024982,0,0,0,0,748763012,465809606,282953406,59017670,132136521,0,1030132579,1564377,181714058,31305750,213019808,0,454581956,31305750,423276206,636296014,393836565,1030132579
32,106400683,ATASCADERO STATE HOSPITAL,20242,04/01/2024,06/30/2024,Open,San Luis Obispo,08 - Mid-Coast,801,State,State Hospitals,,805-468-2000,10333 EL CAMINO REAL,ATASCADERO,93422,JON MORALES,1275,1076,1076,50,0,0,0,0,0,100,0,0,121,271,0,87632,0,0,0,0,0,126,0,0,6297,94055,0,0,0,0,0,0,0,0,0,0,0,0,62360616,0,0,0,0,0,89628,0,0,4481377,66931621,0,0,0,0,0,0,0,0,0,0,0,0,2253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2253,0,0,0,0,0,62358363,0,0,0,0,0,89628,0,0,4481377,66929368,0,87988173,0,0,21058805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,106494048,AURORA BEHAVIORAL HEALTHCARE - SANTA ROSA,20242,04/01/2024,06/30/2024,Open,Sonoma,03 - North Bay,401,Investor - Corp.,Comparable,,707-800-7700,1287 FULTON ROAD,SANTA ROSA,95401,TRISTAN IVY,144,144,91,97,42,259,3,269,0,10,152,0,1,833,0,1613,551,2059,14,2756,0,64,1132,0,17,8206,0,0,0,0,0,0,0,0,0,0,0,0,3873900,1323600,4948150,33675,6620850,0,152600,2721825,0,40800,19715400,0,0,0,0,0,0,0,0,0,0,0,0,764070,578487,1668621,11191,0,2068659,0,86389,521329,0,15123,0,0,0,0,5713869,0,0,0,0,0,3109830,745113,3279529,22484,4552191,0,66211,2200496,0,25677,14001531,4996,13879362,48130,1179877,-4063,0,0,0,0,0,0,0,31524022,31524022,0,0,0,0,1849966,774311,1075655,0,509011,0,33108688,14994,36776459,1184,36777643,0,4314139,1184,4312955,41090598,-7981910,33108688
34,106190163,AURORA CHARTER OAK,20242,04/01/2024,06/30/2024,Open,Los Angeles,11 - Los Angeles,915,Investor - Corp.,Comparable,,626-966-1632,1161 EAST COVINA BOULEVARD,COVINA,91724,JOHN MEIER,134,137,135,133,91,345,0,680,0,7,353,0,20,1629,0,1261,749,2426,0,5421,0,60,2200,0,105,12222,0,883,269,0,0,0,0,0,1068,0,13,2233,2273225,1350725,4375500,0,9774925,0,108200,3970700,0,189400,22042675,563920,172520,0,0,0,0,0,675640,0,7220,1419300,0,1165538,661367,2119130,0,0,4906738,0,32220,1780239,0,22815,0,0,0,94500,10782547,0,0,0,0,0,1671607,861878,2256370,0,4868187,0,75980,2866101,-22815,102120,12679428,14317,13188151,114361,493420,148067,0,0,0,0,0,70096,0,90263580,90333676,0,0,0,0,9288459,5000670,4287789,6233182,67762706,0,168617353,72259,62252304,3395876,65648180,0,71034474,3395876,67638598,133286778,35330575,168617353
35,106190462,AURORA LAS ENCINAS HOSPITAL,20242,04/01/2024,06/30/2024,Open,Los Angeles,11 - Los Angeles,911,Investor - Corp.,Comparable,,626-795-9901,2900 EAST DEL MAR BOULEVARD,PASADENA,91107,TREVOR ASMUS,118,118,98,46,36,13,0,160,0,37,328,0,10,630,0,821,314,85,0,5034,0,335,2239,1,53,8882,0,223,37,0,0,0,0,15,1147,9,44,1475,1520050,606225,157550,0,9316950,0,620825,4150200,1850,98275,16471925,107360,17120,0,0,0,0,6720,522880,3840,41785,699705,0,501011,274492,119780,0,0,4413220,0,276366,1770506,0,5690,0,0,0,54565,7415630,0,0,0,0,0,1126399,348853,37770,0,4903730,0,351179,2902574,0,85495,9756000,13,8896187,102230,469780,481170,0,0,0,0,0,0,0,25295662,25295662,0,0,0,0,7664286,5162281,2502005,0,2646728,0,30444395,81912,9417234,1206330,10623564,0,1764892,1206330,558562,11182126,19262269,30444395
36,106374024,AURORA SAN DIEGO,20242,04/01/2024,06/30/2024,Open,San Diego,14 - San Diego/Imperial,1412,Investor - Corp.,Comparable,,858-675-4200,11878 AVENUE OF INDUSTRY,SAN DIEGO,92128,ALAIN AZCONA,101,101,89,25,35,80,0,22,0,207,238,1,0,608,0,160,411,703,0,587,0,4638,1555,3,0,8057,0,30,51,0,0,0,0,1525,837,0,0,2443,320600,822850,1408000,0,1196600,0,9301100,3115850,6025,0,16171025,15575,24325,0,0,0,0,783300,428225,0,0,1251425,0,117065,362308,487407,0,0,618996,0,3409554,1563766,0,6025,0,0,0,0,6565121,0,0,0,0,0,219110,484867,920593,0,577604,0,6674846,1980309,0,0,10857329,7795,9525331,46784,231560,-3758,0,0,0,0,0,0,0,47733500,47733500,0,0,0,0,4156900,2144636,2012264,0,49838449,0,99584213,119207,10444115,2422334,12866449,0,52667934,2422334,50245600,63112049,36472164,99584213
37,106560203,AURORA VISTA DEL MAR HOSPITAL,20242,04/01/2024,06/30/2024,Open,Ventura,10 - Santa Barbara/Ventura,809,Investor - Corp.,Comparable,,805-653-6434,801 SENECA STREET,VENTURA,93001,COLTON REED,87,87,19,23,7,54,0,82,0,10,62,0,0,238,0,168,50,445,0,594,0,61,331,0,0,1649,0,43,0,0,0,0,0,142,113,0,0,298,286100,85175,757850,0,1012000,0,103900,564175,0,0,2809200,25500,0,0,0,0,0,78370,63410,0,0,167280,0,96778,23800,311500,0,0,428868,0,24400,224101,0,0,0,0,0,0,1109447,0,0,0,0,0,214822,61375,446350,0,583132,0,157870,403484,0,0,1867033,3225,8831446,43694,0,-9855,0,0,0,0,0,0,0,9021657,9021657,0,0,0,0,2306214,1812142,494072,213094,38091014,0,47819837,7816,28180889,1856122,30037011,0,38971439,1856122,37115317,67152328,-19332491,47819837
38,106154044,BAKERSFIELD BEHAVIORAL HEALTHCARE HOSPITAL,20242,04/01/2024,06/30/2024,Open,Kern,09 - Central,617,Investor - Corp.,Comparable,,661-398-1800,5201 WHITE LANE,BAKERSFIELD,93309,AMY MURPHY,90,90,78,29,21,384,1,288,0,27,176,2,0,928,0,223,105,1896,5,1614,0,2474,704,4,0,7025,0,70,3,0,0,0,0,43,174,1,0,291,446750,210525,3800000,11500,3235025,0,4948625,1412425,8500,0,14073350,32900,1575,0,0,0,0,20475,81900,175,0,137025,0,281170,81910,1256576,4451,0,1436291,0,2037309,628255,0,8675,0,0,0,0,5734637,0,0,0,0,0,198480,130190,2543424,7049,1798734,0,2931791,866070,0,0,8475738,416951,8216175,39640,734912,-22737,0,0,0,0,0,1014704,0,8643632,9658336,0,0,0,0,1414850,798347,616503,0,123036,0,10397875,24522,37688438,561,37688999,0,892008,561,891447,38580446,-28182571,10397875
39,106150722,BAKERSFIELD MEMORIAL HOSPITAL,20242,04/01/2024,06/30/2024,Open,Kern,09 - Central,617,Non Profit Corp.,Comparable,,661-327-4647,420 34TH STREET,BAKERSFIELD,93301,KEN KELLER,385,385,214,915,662,319,1380,0,0,68,650,31,5,4030,0,4412,3612,2088,4872,0,0,389,2237,89,30,17729,0,4937,2755,1821,16495,0,0,1073,5774,799,135,33789,111978710,79252365,38198728,96159842,0,0,9297685,47194732,1716189,788335,384586586,67236410,49812283,10146794,108922400,0,0,4950007,59510214,3898186,986886,305463180,1896870,146177049,112976565,33187971,147539020,-4522031,0,0,10423800,66513428,0,7056585,0,0,0,9586473,530835730,8376581,168076,0,6011561,14556218,30901181,23530460,18534074,52281482,0,0,3823892,43268880,294493,1135792,173770254,947154,155664608,5424609,0,14155557,0,0,0,0,0,30831762,0,178236653,209068415,0,615671749,0,615671749,231361661,89185071,142176590,16092473,115806475,6100000,1104915702,7689488,133987271,3344904,137332175,0,33923076,3344904,30578172,167910347,937005355,1104915702
40,106150820,BAKERSFIELD REHABILITATION HOSPITAL,20242,04/01/2024,06/30/2024,Open,Kern,09 - Central,617,Investor - Corp.,Comparable,,661-688-7000,4400 KIRKCALDY DRIVE,BAKERSFIELD,93306,DAVID COX,50,50,50,162,14,22,0,0,0,15,0,0,0,213,0,2231,189,389,0,0,0,163,0,0,0,2972,0,0,0,0,0,0,0,0,0,0,0,0,5622364,521770,897559,0,0,0,472112,0,0,0,7513805,0,0,0,0,0,0,0,0,0,0,0,0,328829,55823,515476,0,0,0,0,238553,0,0,0,0,0,0,0,1138681,0,0,0,0,0,5293535,465947,382083,0,0,0,233559,0,0,0,6375124,0,6721328,301129,0,40080,0,0,0,0,0,50896,0,4625332,4676228,0,0,0,0,504856,255331,249525,0,220465729,0,225391482,45227,2862880,0,2862880,0,243434640,0,243434640,246297520,-20906038,225391482
41,106364121,BALLARD REHABILITATION HOSPITAL,20242,04/01/2024,06/30/2024,Open,San Bernardino,12 - Inland Counties,1209,Investor - Ptnr.,Comparable,,909-473-1200,1760 WEST 16TH STREET,SAN BERNARDINO,92411,NATALIE MERCKENS,60,60,60,50,54,2,71,0,0,64,0,0,0,241,0,740,853,20,1054,0,0,894,0,0,0,3561,0,115,351,70,343,0,0,525,0,0,0,1404,3028901,3598937,75027,4179273,0,0,3358182,0,0,0,14240320,111988,224740,69672,190898,0,0,372477,0,0,0,969775,106614,1334384,2014237,132728,2840602,0,0,0,1780609,0,0,0,0,0,0,0,8209174,0,0,0,0,0,1699891,1809440,11971,1529569,0,0,1950050,0,0,0,7000921,971,6701305,20115,0,0,0,0,0,0,0,0,6188592,349,6188941,0,0,0,0,38543117,4372617,34170500,0,3770,0,40363211,0,4852099,0,4852099,0,35895756,0,35895756,40747855,-384644,40363211
42,106184008,BANNER LASSEN MEDICAL CENTER,20242,04/01/2024,06/30/2024,Open,Lassen,01 - Northern California,213,Non Profit Corp.,Comparable,Rural,530-252-2000,1800 SPRING RIDGE DRIVE,SUSANVILLE,96130,SANDY DUGGER,25,25,25,89,4,65,0,0,0,0,0,0,0,158,0,450,41,198,0,0,0,0,0,0,0,689,0,2928,227,2212,0,0,0,191,0,0,0,5558,2005933,131726,1730093,0,0,0,0,0,0,0,3867752,6134150,572945,4426872,0,0,0,369463,0,0,0,11503430,1080370,4296595,360439,3810610,0,0,0,0,0,0,0,0,0,0,0,0,9548014,0,0,0,0,0,3642032,298071,1883065,0,0,0,0,0,0,0,5823168,16463,11434164,527143,1331535,0,0,0,0,0,0,32912,0,15367004,15399916,0,0,0,0,63629243,41966323,21662920,183967,47830,1281,37295914,501094,3915514,496100,4411614,0,15358514,496100,14862414,19274028,18021886,37295914
43,106190052,BARLOW RESPIRATORY HOSPITAL,20242,04/01/2024,06/30/2024,Open,Los Angeles,11 - Los Angeles,925,Non Profit Corp.,Comparable,,213-250-4200,2000 STADIUM WAY,LOS ANGELES,90026,AMIT MOHAN,105,105,88,116,16,1,7,0,0,7,18,0,0,165,0,4532,749,49,368,0,0,502,916,0,0,7116,0,0,0,0,0,0,0,0,0,0,0,0,141733123,18278596,1372049,15175837,0,0,12551004,31551620,0,0,220662229,0,0,0,0,0,0,0,0,0,0,0,510000,129096598,15690801,1283506,14354829,0,0,0,11817582,29875340,0,0,0,0,0,0,202628656,0,0,0,0,0,12126525,2587795,88543,821008,0,0,733422,1676280,0,0,18033573,79531,18321419,137696,0,387913,0,0,0,0,0,0,0,22422283,22422283,23249903,0,0,23249903,28182708,25167895,3014813,36911101,16852744,0,102450844,0,20628468,0,20628468,0,47840281,0,47840281,68468749,33982095,102450844
44,106364430,BARSTOW COMMUNITY HOSPITAL,20242,04/01/2024,06/30/2024,Open,San Bernardino,12 - Inland Counties,1213,Investor - Corp.,Comparable,Rural,760-957-3221,820 EAST MOUNTAIN VIEW STREET,BARSTOW,92311,ADAM LORIS,30,30,30,71,117,14,142,0,0,22,54,0,7,427,0,227,364,150,398,0,0,68,180,0,26,1413,0,756,891,352,4931,0,0,326,1247,0,420,8923,8415929,12846183,2127150,13517345,0,0,1843388,5566782,0,756471,45073248,11029093,14672885,5091574,52895980,0,0,5278760,15610783,0,5646740,110225815,3266173,17431765,26578406,6827808,61283314,-154875,0,0,6410438,11724670,0,92575,0,0,0,2064815,135525089,0,0,0,0,0,1985359,909361,326425,5021893,0,0,651614,8844787,0,2034535,19773974,28580,15229096,646712,0,0,0,0,0,0,0,0,0,25720813,25720813,0,0,0,0,63783849,10056366,53727483,27391,3642263,0,83117950,53570,6604643,255498,6860141,0,45309748,255498,45054250,51914391,31203559,83117950
45,106090793,BARTON MEMORIAL HOSPITAL,20242,04/01/2024,06/30/2024,Open,El Dorado,02 - Golden Empire,306,Non Profit Corp.,Comparable,Rural,530-541-3420,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,96150,CLINT PURVANCE,111,111,111,109,50,24,75,0,0,36,92,0,11,397,9,471,252,3937,301,0,0,121,294,0,52,5428,3974,4135,1507,537,4006,0,0,2149,5463,0,277,18074,13864249,7652993,5135274,8923972,0,0,4603513,8762920,0,1003069,49945990,39647999,11614925,4068464,28155251,0,0,16671384,44092651,0,4668693,148919367,11249589,46020534,16377730,7547065,30775755,0,0,0,9360955,17442338,0,1421793,0,0,0,1106654,141302413,0,0,0,0,0,7491714,2890188,1656673,6303468,0,0,664353,35413233,0,3143315,57562944,8008330,60753301,2695578,0,2392442,0,0,0,0,0,10093270,0,70116175,80209445,0,114267750,0,114267750,240482762,140451076,100031686,1513317,72349909,93348,368465455,2746831,39925517,2364839,42290356,0,8918550,2364839,6553711,48844067,319621388,368465455
46,106361110,BEAR VALLEY COMMUNITY HOSPITAL,20242,04/01/2024,06/30/2024,Open,San Bernardino,12 - Inland Counties,1217,District,Comparable,Rural,909-866-6501,41870 GARSTIN DRIVE,BIG BEAR LAKE,92315,EVAN RAYNER,30,30,26,15,13,61,5,0,0,12,1,0,2,109,11,113,41,1951,46,0,0,43,4,0,2,2200,1739,2133,1157,4188,1992,0,0,2086,272,0,2131,13959,314613,252779,1981297,126897,0,0,124079,13326,0,1901,2814892,2219832,2670794,1291351,4108203,0,0,3277625,616634,0,588986,14773425,1511697,1724443,1484786,678845,3605890,0,0,0,1661824,177087,0,70024,0,0,0,102698,11017294,0,0,0,0,0,810002,1438787,2593803,629210,0,0,1739880,452873,0,-1093532,6571023,193053,10054822,703341,0,669530,0,0,0,0,0,2775657,0,6657342,9432999,0,133608,0,133608,33328993,20167787,13161206,296492,40888786,0,63913091,318381,6285748,45000,6330748,0,2640000,45000,2595000,8925748,54987343,63913091
47,106190020,BHC ALHAMBRA HOSPITAL,20242,04/01/2024,06/30/2024,Open,Los Angeles,11 - Los Angeles,913,Investor - Corp.,Comparable,,626-286-1191,4619 ROSEMEAD BOULEVARD,ROSEMEAD,91770,MARGARET MINNICK,97,97,96,54,23,225,0,0,0,158,598,1,0,1059,0,595,213,2305,0,0,0,1586,3528,2,0,8229,0,3029,88,0,0,0,0,619,814,0,0,4550,1147160,410664,4444040,0,0,0,3057808,6819504,3856,0,15883032,1796037,54810,0,0,0,0,497022,586089,0,0,2933958,193043,1322753,206564,2136714,0,0,0,0,796760,2948191,0,3856,0,0,0,0,7607881,0,0,0,0,0,1593076,254477,2268495,0,0,0,2711060,4382001,0,0,11209109,1430,8550852,109479,255550,6674,0,0,0,0,0,0,0,8356211,8356211,0,0,0,0,16844251,6036185,10808066,684634,114504188,64495116,198848215,678558,2432229,0,2432229,0,0,0,0,2432229,196415986,198848215
48,106044006,BUTTE COUNTY MENTAL HEALTH - PHF,20242,04/01/2024,06/30/2024,Open,Butte,01 - Northern California,219,City/County,Psychiatric Health Facilities,,530-891-2775,592 RIO LINDO AVENUE,CHICO,95926,"SCOTT KENNELLY, LCSW, DIRECTOR",16,16,16,0,0,0,0,0,0,89,0,0,0,89,0,0,0,0,0,0,0,600,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383966,0,0,0,1383966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383966,0,0,0,1383966,0,2430144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
