FAC_NAME,COUNTY_NAME,BEG_DATE_q1,END_DATE_q1,OP_STATUS_q1,TYPE_HOSP_q1,TEACH_RURL_q1,AVL_BEDS_q1,STF_BEDS_q1,VIS_TOT_q1,GRIP_TOT_q1,DAY_TOT_q1,GROP_TOT_q1,DED_TOT_q1,CAP_TOT_q1,NET_TOT_q1,TOT_OP_EXP_q1,EXP_PIPS_q1,EXP_POPS_q1,PHY_COMP_q1,LOG_VIS_TOT_q1,LOG_GRIP_TOT_q1,LOG_DAY_TOT_q1,LOG_GROP_TOT_q1,LOG_DED_TOT_q1,LOG_CAP_TOT_q1,LOG_DED_TOT_q1,LOG_CAP_TOT_q1,LOG_NET_TOT_q1,LOG_TOT_OP_EXP_q1,LOG_EXP_PIPS_q1,LOG_EXP_POPS_q1,LOG_PHY_COMP_q1,BEG_DATE_q2,END_DATE_q2,OP_STATUS_q2,TYPE_HOSP_q2,TEACH_RURL_q2,AVL_BEDS_q2,STF_BEDS_q2,VIS_TOT_q2,GRIP_TOT_q2,DAY_TOT_q2,GROP_TOT_q2,DED_TOT_q2,CAP_TOT_q2,NET_TOT_q2,TOT_OP_EXP_q2,EXP_PIPS_q2,EXP_POPS_q2,PHY_COMP_q2,LOG_VIS_TOT_q2,LOG_GRIP_TOT_q2,LOG_DAY_TOT_q2,LOG_GROP_TOT_q2,LOG_DED_TOT_q2,LOG_CAP_TOT_q2,LOG_DED_TOT_q2,LOG_CAP_TOT_q2,LOG_NET_TOT_q2,LOG_TOT_OP_EXP_q2,LOG_EXP_PIPS_q2,LOG_EXP_POPS_q2,LOG_PHY_COMP_q2
AURORA BEHAVIORAL HEALTHCARE - SANTA ROSA,Sonoma,2024-01-01,2024-03-31,Open,Comparable,N/A,144,91,0.0,18557150.0,7724.0,0.0,6561270.0,0.0,11995880.0,11936879.0,0.0,0.0,1242441.0,0.0,16.736365771384495,8.952217101765946,0.0,16.16269906289937,15.46989946485397,16.16269906289937,15.46989946485397,16.300073898828508,16.295143325249565,0.0,0.0,14.03258935578289,2024-04-01,2024-06-30,Open,Comparable,N/A,144,91,0.0,19715400.0,8206.0,0.0,5713869.0,0.0,14001531.0,13879362.0,0.0,0.0,1179877.0,0.0,16.796910664929772,9.012742727629712,0.0,17.747340641659086,14.470255730140709,17.747340641659086,14.470255730140709,16.45467731016409,16.445913618618043,0.0,0.0,13.980921601266243
AURORA CHARTER OAK,Los Angeles,2024-01-01,2024-03-31,Open,Comparable,N/A,137,137,2171.0,22416400.0,12430.0,1328100.0,11034529.0,0.0,12709971.0,12903231.0,0.0,0.0,475365.0,7.683403681053826,16.92530343640677,9.427948631791715,14.099260660343408,16.518842311346464,15.46989946485397,16.518842311346464,15.46989946485397,16.35789744017344,16.372988380586996,0.0,0.0,13.071840312629568,2024-04-01,2024-06-30,Open,Comparable,N/A,137,135,2233.0,22042675.0,12222.0,1419300.0,10782547.0,0.0,12679428.0,13188151.0,0.0,0.0,493420.0,7.711548979629146,16.908490950486694,9.411074701777263,14.165675054859777,17.84209193874918,14.470255730140709,17.84209193874918,14.470255730140709,16.35549147441366,16.394829408736697,0.0,0.0,13.109118043987635
AURORA LAS ENCINAS HOSPITAL,Los Angeles,2024-01-01,2024-03-31,Open,Comparable,N/A,118,97,1764.0,16264625.0,8783.0,825110.0,7685906.0,0.0,9403829.0,8592626.0,0.0,0.0,424235.0,7.475905969367397,16.60450312346598,9.080687163749312,13.623273201720936,16.264856262803427,15.46989946485397,16.264856262803427,15.46989946485397,16.056627611064833,15.966415067928583,0.0,0.0,12.958045183141255,2024-04-01,2024-06-30,Open,Comparable,N/A,118,98,1475.0,16471925.0,8882.0,699705.0,7415630.0,0.0,9756000.0,8896187.0,0.0,0.0,469780.0,7.297091005160418,16.617168035207598,9.0918946167697,13.458415525800838,17.78016373576025,14.470255730140709,17.78016373576025,14.470255730140709,16.093393140818968,16.001133428342726,0.0,0.0,13.060021907647528
AURORA SAN DIEGO,San Diego,2024-01-01,2024-03-31,Open,Comparable,N/A,101,90,2119.0,16325850.0,8137.0,1078525.0,6676566.0,0.0,10727809.0,10112114.0,0.0,0.0,245502.0,7.659171367666058,16.60826036040518,9.004299728561636,13.891105852077558,16.17366535346447,15.46989946485397,16.17366535346447,15.46989946485397,16.188349993123133,16.12924476793069,0.0,0.0,12.411064446101316,2024-04-01,2024-06-30,Open,Comparable,N/A,101,89,2443.0,16171025.0,8057.0,1251425.0,6565121.0,0.0,10857329.0,9525331.0,0.0,0.0,231560.0,7.8013913202914855,16.59873168037525,8.994420665751292,14.03979425906063,17.763894016823155,14.470255730140709,17.763894016823155,14.470255730140709,16.200350985888843,16.06946533401264,0.0,0.0,12.352598616718769
AURORA VISTA DEL MAR HOSPITAL,Ventura,2024-01-01,2024-03-31,Open,Comparable,N/A,87,20,494.0,3074475.0,1805.0,265200.0,1268152.0,0.0,2071523.0,5618127.0,0.0,0.0,0.0,6.20455776256869,14.938645038197853,7.498869733976931,12.4882433080258,15.457030881774557,15.46989946485397,15.457030881774557,15.46989946485397,14.543795126239864,15.54150907029564,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,87,19,298.0,2809200.0,1649.0,167280.0,1109447.0,0.0,1867033.0,8831446.0,0.0,0.0,0.0,5.700443573390687,14.84841065924017,7.408530566894626,12.027430312085604,17.65271960362654,14.470255730140709,17.65271960362654,14.470255730140709,14.439861633391784,15.993829432314087,0.0,0.0,0.0
BAKERSFIELD BEHAVIORAL HEALTHCARE HOSPITAL,Kern,2024-01-01,2024-03-31,Open,Comparable,N/A,90,70,191.0,12620075.0,6299.0,93975.0,4874849.0,0.0,7839201.0,7912714.0,0.0,0.0,586671.0,5.2574953720277815,16.350799437246213,8.748304912379623,11.450794709503722,15.98681429652683,15.46989946485397,15.98681429652683,15.46989946485397,15.874647601431787,15.883981517261304,0.0,0.0,13.282221169213994,2024-04-01,2024-06-30,Open,Comparable,N/A,90,78,291.0,14073350.0,7025.0,137025.0,5734637.0,0.0,8475738.0,8216175.0,0.0,0.0,734912.0,5.676753802268282,16.45979356704478,8.857372832825773,11.827925967826019,17.74774777264379,14.470255730140709,17.74774777264379,14.470255730140709,15.952718405069414,15.92161545197745,0.0,0.0,13.507507403842068
BAKERSFIELD MEMORIAL HOSPITAL,Kern,2024-01-01,2024-03-31,Open,Comparable,N/A,385,230,32622.0,398414784.0,19087.0,280959275.0,527885571.0,12977495.0,164465983.0,153717787.0,0.0,0.0,0.0,10.392772840063916,19.803004193929898,9.856815144337697,19.453720291528434,20.091741240308323,16.717337454516265,20.091741240308323,16.717337454516265,18.918214322592373,18.850628933757747,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,385,214,33789.0,384586586.0,17729.0,305463180.0,530835730.0,14556218.0,173770254.0,155664608.0,0.0,0.0,0.0,10.427920179708336,19.76767951531579,9.783013399068254,19.537339808854487,20.171830154533506,16.617710872314326,20.171830154533506,16.617710872314326,18.973244611154342,18.86321430846228,0.0,0.0,0.0
BAKERSFIELD REHABILITATION HOSPITAL,Kern,2024-01-01,2024-03-31,Open,Comparable,N/A,50,50,0.0,6815916.0,2603.0,0.0,1227028.0,0.0,5588888.0,6402543.0,0.0,0.0,0.0,0.0,15.734771170187098,7.86480400332846,0.0,15.449033874284604,15.46989946485397,15.449033874284604,15.46989946485397,15.536291077614464,15.672205969347704,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,50,50,0.0,7513805.0,2972.0,0.0,1138681.0,0.0,6375124.0,6721328.0,0.0,0.0,0.0,0.0,15.832252686310564,7.997326822998097,0.0,17.65334950526731,14.470255730140709,17.65334950526731,14.470255730140709,15.66791425665967,15.72079646080299,0.0,0.0,0.0
BALLARD REHABILITATION HOSPITAL,San Bernardino,2024-01-01,2024-03-31,Open,Comparable,N/A,60,60,2152.0,13885295.0,3489.0,1347730.0,8068433.0,0.0,7164592.0,5628587.0,0.0,0.0,0.0,7.674617497364363,16.446340996464844,8.157657015196472,14.11393299564452,16.29735368662637,15.46989946485397,16.29735368662637,15.46989946485397,15.78466181372312,15.543369169370951,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,60,60,1404.0,14240320.0,3561.0,969775.0,8209174.0,0.0,7000921.0,6701305.0,0.0,0.0,0.0,7.247792581767846,16.471588005828867,8.178077463849608,13.784820395976576,17.795108694360053,14.470255730140709,17.795108694360053,14.470255730140709,15.761552412631737,15.717812990738846,0.0,0.0,0.0
BANNER LASSEN MEDICAL CENTER,Lassen,2024-01-01,2024-03-31,Open,Comparable,Rural,25,25,5533.0,2909588.0,417.0,11396576.0,9197786.0,0.0,5108378.0,11028957.0,0.0,0.0,1476373.0,8.618666160346871,14.883522392059373,6.035481432524756,16.248823605118822,16.387561332874924,15.46989946485397,16.387561332874924,15.46989946485397,15.446392690719591,16.216034917138863,0.0,0.0,14.205099639579231,2024-04-01,2024-06-30,Open,Comparable,Rural,25,25,5558.0,3867752.0,689.0,11503430.0,9548014.0,0.0,5823168.0,11434164.0,0.0,0.0,1331535.0,8.62317351495347,15.16818427622577,6.536691597591305,16.258155896662704,17.81982778157143,14.470255730140709,17.81982778157143,14.470255730140709,15.577355173238562,16.252116361347376,0.0,0.0,14.101843721046743
BARLOW RESPIRATORY HOSPITAL,Los Angeles,2024-01-01,2024-03-31,Open,Comparable,N/A,105,88,0.0,236616167.0,7612.0,0.0,217031885.0,0.0,19584282.0,19109014.0,0.0,0.0,0.0,0.0,19.281949841916028,8.937612591306213,0.0,19.213341738471662,15.46989946485397,19.213341738471662,15.46989946485397,16.790237914761676,16.765670771193633,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,105,88,0.0,220662229.0,7116.0,0.0,202628656.0,0.0,18033573.0,18321419.0,0.0,0.0,0.0,0.0,19.212143719290868,8.87024156729927,0.0,19.328596559915297,14.470255730140709,19.328596559915297,14.470255730140709,16.707745800715742,16.723581425123474,0.0,0.0,0.0
BARSTOW COMMUNITY HOSPITAL,San Bernardino,2024-01-01,2024-03-31,Open,Comparable,Rural,30,30,8237.0,50263184.0,1824.0,104434661.0,135462604.0,0.0,19235241.0,15604571.0,0.0,0.0,0.0,9.016512874996026,17.732783458545434,7.509335266016592,18.464072189803446,18.752552880604515,15.46989946485397,18.752552880604515,15.46989946485397,16.77225467532152,16.56307450620419,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,Rural,30,30,8923.0,45073248.0,1413.0,110225815.0,135525089.0,0.0,19773974.0,15229096.0,0.0,0.0,0.0,9.096499555552423,17.62379947993195,7.254177846456518,18.518041692220113,19.01296531697126,14.470255730140709,19.01296531697126,14.470255730140709,16.79987723715198,16.538718432240294,0.0,0.0,0.0
BARTON MEMORIAL HOSPITAL,El Dorado,2024-01-01,2024-03-31,Open,Comparable,Rural,111,111,18318.0,56206399.0,5540.0,151114996.0,148914173.0,0.0,58407222.0,59218478.0,0.0,0.0,0.0,9.81569405158546,17.844541187383758,8.61993026886735,18.833551674468694,18.844699555985645,15.46989946485397,18.844699555985645,15.46989946485397,17.882950121657377,17.896744196417306,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,Rural,111,111,18074.0,49945990.0,5428.0,148919367.0,141302413.0,0.0,57562944.0,60753301.0,0.0,0.0,0.0,9.802285047026965,17.72645279957755,8.599510233905452,18.818915563070448,19.044417667717944,14.470255730140709,19.044417667717944,14.470255730140709,17.86838960267739,17.922331992617277,0.0,0.0,0.0
BEAR VALLEY COMMUNITY HOSPITAL,San Bernardino,2024-01-01,2024-03-31,Open,Comparable,Rural,30,30,14285.0,2880739.0,2274.0,16722112.0,9317472.0,0.0,10285379.0,10054822.0,0.0,0.0,0.0,9.567035315714918,14.873557763552002,7.729735331385051,16.632242533234194,16.396661269534867,15.46989946485397,16.396661269534867,15.46989946485397,16.14623402739688,16.123562977851456,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,Rural,30,26,13959.0,2814892.0,2200.0,14773425.0,11017294.0,0.0,6571023.0,10054822.0,0.0,0.0,0.0,9.543951376316363,14.850434808176312,7.696667081526462,16.5083405842787,17.84626995779124,14.470255730140709,17.84626995779124,14.470255730140709,15.698180238285449,16.123562977851456,0.0,0.0,0.0
BHC ALHAMBRA HOSPITAL,Los Angeles,2024-01-01,2024-03-31,Open,Comparable,N/A,97,97,4748.0,16039032.0,8320.0,3076037.0,7958135.0,0.0,11156934.0,8266294.0,0.0,0.0,242130.0,8.465689348549121,16.590535871802278,9.02653771890043,14.939152963237477,16.28809122059427,15.46989946485397,16.28809122059427,15.46989946485397,16.227571835619475,15.927696961778965,0.0,0.0,12.397234180990802,2024-04-01,2024-06-30,Open,Comparable,N/A,97,96,4550.0,15883032.0,8229.0,2933958.0,7607881.0,0.0,11209109.0,8550852.0,0.0,0.0,255550.0,8.423102268016642,16.580761990508265,9.015541293671115,14.89186326349063,17.783804987306418,14.470255730140709,17.783804987306418,14.470255730140709,16.23223739849777,15.96154160201851,0.0,0.0,12.451177277317315
BUTTE COUNTY MENTAL HEALTH - PHF,Butte,2024-01-01,2024-03-31,Open,Psychiatric Health Facilities,N/A,16,16,0.0,1033361.0,448.0,0.0,0.0,0.0,1033361.0,226503.0,0.0,0.0,0.0,0.0,13.848328122337948,6.1070228877422545,0.0,15.175168549872277,15.46989946485397,15.175168549872277,15.46989946485397,13.848328122337948,12.330517883793439,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Psychiatric Health Facilities,N/A,16,16,0.0,1383966.0,600.0,0.0,0.0,0.0,1383966.0,2430144.0,0.0,0.0,0.0,0.0,14.140464570944845,6.398594934535208,0.0,17.628516397196258,14.470255730140709,17.628516397196258,14.470255730140709,14.140464570944845,14.703461484318394,0.0,0.0,0.0
CALIFORNIA HOSPITAL MEDICAL CENTER,Los Angeles,2024-01-01,2024-03-31,Open,Comparable,N/A,318,226,20328.0,267259547.0,18758.0,169316968.0,327655289.0,33717534.0,142638760.0,145092488.0,0.0,0.0,0.0,9.919803717021065,19.40373083407876,9.839428916235407,18.947283072440943,19.619289638199497,17.477723012292568,19.619289638199497,17.477723012292568,18.775825845278405,18.792881952214117,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,318,223,21252.0,275687452.0,18517.0,183234140.0,328797540.0,35116526.0,165240578.0,155519572.0,0.0,0.0,0.0,9.964253340858692,19.434778365346535,9.826498511007992,19.026275352011897,19.739990656424656,17.427540770692257,19.739990656424656,17.427540770692257,18.922913024480888,18.86228215304506,0.0,0.0,0.0
CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL CAMPUS,San Francisco,2024-01-01,2024-03-31,Open,Comparable,N/A,120,84,12368.0,110205992.0,6515.0,70329149.0,131853723.0,0.0,48681418.0,62465191.0,0.0,0.0,0.0,9.42294862137501,18.517861836144498,8.782015969721936,18.068696922330318,18.72631508578469,15.46989946485397,18.72631508578469,15.46989946485397,17.70080797520683,17.950120031564627,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,120,80,13871.0,105719450.0,6146.0,71894822.0,134119328.0,0.0,43494944.0,57461045.0,0.0,0.0,0.0,9.537627699020323,18.476299454724337,8.72371943690701,18.09071481731731,19.005160201624054,14.470255730140709,19.005160201624054,14.470255730140709,17.588155282409815,17.866617815317706,0.0,0.0,0.0
CALIFORNIA PACIFIC MEDICAL CENTER - VAN NESS CAMPUS,San Francisco,2024-01-01,2024-03-31,Open,Comparable,N/A,455,401,52002.0,614456065.0,32305.0,387555569.0,674123597.0,13844899.0,341732936.0,378804817.0,0.0,0.0,0.0,10.859056688207119,20.23624798888962,10.383008250473704,19.775369802927568,20.334685069722887,16.76387770649806,20.334685069722887,16.76387770649806,19.649540104011706,19.752531638308298,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,455,386,55270.0,600044146.0,30989.0,398752726.0,683900018.0,13933634.0,328830488.0,348255502.0,0.0,0.0,0.0,10.920003637661642,20.212513788807,10.341419850781794,19.803852050911416,20.40743991710549,16.57920269771302,20.40743991710549,16.57920269771302,19.611052944949503,19.668446972365818,0.0,0.0,0.0
CALIFORNIA REHABILITATION INSTITUTE,Los Angeles,2024-01-01,2024-03-31,Open,Comparable,N/A,138,138,1969.0,171882476.0,12017.0,753261.0,134680216.0,0.0,37955521.0,35325442.0,0.0,0.0,0.0,7.585788821732034,18.962321527984358,9.394160804893874,13.532168387831465,18.74692280892577,15.46989946485397,18.74692280892577,15.46989946485397,17.45192555846714,17.38011402714979,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,138,138,2276.0,176449598.0,12208.0,876554.0,136820613.0,0.0,40505539.0,32855847.0,0.0,0.0,0.0,7.7306140660637395,18.9885458354845,9.409928663668856,13.683754730946916,19.020104825129327,14.470255730140709,19.020104825129327,14.470255730140709,17.51694931284531,17.30764030835996,0.0,0.0,0.0
CANYON RIDGE HOSPITAL,San Bernardino,2024-01-01,2024-03-31,Open,Comparable,N/A,157,147,3528.0,22859078.0,12697.0,2586600.0,10100373.0,0.0,15345305.0,9350726.0,0.0,0.0,269382.0,8.16876982367527,16.944858926805416,9.449199779730396,14.765855216571108,16.454227401049145,15.46989946485397,16.454227401049145,15.46989946485397,16.546320187186122,16.05096465225288,0.0,0.0,12.503889437775031,2024-04-01,2024-06-30,Open,Comparable,N/A,157,147,3260.0,22984200.0,12760.0,2387820.0,9707969.0,0.0,15664051.0,9444020.0,0.0,0.0,178637.0,8.089789175789319,16.950317624817085,9.454148923733976,14.685891792561176,17.822740592422342,14.470255730140709,17.822740592422342,14.470255730140709,16.566878963460912,16.06089240081912,0.0,0.0,12.093116690750517
CASA COLINA HOSPITAL AND CENTER FOR HEALTH CARE,Los Angeles,2024-01-01,2024-03-31,Open,Comparable,N/A,99,99,42393.0,39898752.0,6582.0,36706208.0,54595584.0,0.0,22009376.0,24194161.0,0.0,0.0,0.0,10.654762121772682,17.50185562823887,8.792245847467877,17.41845648127635,17.88437396552841,15.46989946485397,17.88437396552841,15.46989946485397,16.906979147786277,17.001621922354524,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,99,99,43558.0,38687488.0,6244.0,36347840.0,51955079.0,0.0,23080249.0,24602928.0,0.0,0.0,0.0,10.681871619942246,17.471026824079484,8.739536422559677,17.408645365406823,18.392707485172195,14.470255730140709,18.392707485172195,14.470255730140709,16.95448783143459,17.018376058855562,0.0,0.0,0.0
"CASA PALMERA CARE CENTER, LLC",San Diego,2024-01-01,2024-03-31,Open,Comparable,N/A,70,70,2009.0,20502718.0,5464.0,2886809.0,17382920.0,0.0,6006607.0,3787547.0,0.0,0.0,0.0,7.605890001053122,16.83606806945985,8.60611940061064,14.875662644217487,16.873173940684776,15.46989946485397,16.873173940684776,15.46989946485397,15.60837075450302,15.147229401986783,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,70,70,2433.0,23043209.0,6038.0,3424081.0,19989075.0,0.0,6478215.0,3640236.0,0.0,0.0,0.0,7.797291273547472,16.952881707004096,8.705993714307901,15.046343964555138,17.99412630600123,14.470255730140709,17.99412630600123,14.470255730140709,15.683955721782102,15.107559347383477,0.0,0.0,0.0
CEDARS-SINAI MARINA DEL REY HOSPITAL,Los Angeles,2024-01-01,2024-03-31,Open,Comparable,N/A,103,75,14261.0,127339240.0,4754.0,129862111.0,205252135.0,0.0,51949216.0,58553507.0,0.0,0.0,0.0,9.565353936588249,18.66236527211447,8.46695197497949,18.681983768580928,19.158547892851892,15.46989946485397,19.158547892851892,15.46989946485397,17.76577720321113,17.885451560816097,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,103,75,14370.0,133311210.0,4982.0,140345819.0,233918901.0,0.0,39738128.0,46600786.0,0.0,0.0,0.0,9.572967566074247,18.708196885138314,8.513787398281405,18.75962007764251,19.447457764634983,14.470255730140709,19.447457764634983,14.470255730140709,17.497821712952923,17.657127987365286,0.0,0.0,0.0
CEDARS-SINAI MEDICAL CENTER,Los Angeles,2024-01-01,2024-03-31,Open,Comparable,Teaching,915,915,258826.0,4334476641.0,74907.0,2697075476.0,5890335630.0,8984779.0,1150201266.0,1064125751.0,0.0,0.0,0.0,12.463915163833281,22.189866711401603,11.2240159728804,21.715433866251903,22.497239826537335,16.46978452508493,22.497239826537335,16.46978452508493,20.86320277879088,20.785419408852142,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,Teaching,915,915,257431.0,4250567454.0,73570.0,2771313771.0,5823661985.0,8981671.0,1207200911.0,1131559452.0,0.0,0.0,0.0,12.458510886541378,22.17031832979342,11.206006205330874,21.74258733062822,22.492941296814084,16.204853270754317,22.492941296814084,16.204853270754317,20.911570220884826,20.846862565183795,0.0,0.0,0.0
CENTINELA HOSPITAL MEDICAL CENTER,Los Angeles,2024-01-01,2024-03-31,Open,Comparable,N/A,336,242,10964.0,250538630.0,16938.0,48408745.0,228359676.0,0.0,70587699.0,67332418.0,0.0,0.0,0.0,9.302463660851988,19.339123682168058,9.737373934586381,17.695191057841473,19.26334447045127,15.46989946485397,19.26334447045127,15.46989946485397,18.072366466322062,18.02515238739725,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,336,245,11119.0,248966605.0,17563.0,47886958.0,222936508.0,0.0,73917055.0,66782069.0,0.0,0.0,0.0,9.316500567804573,19.332829332985305,9.773606631681607,17.684353770615818,19.407328782448353,14.470255730140709,19.407328782448353,14.470255730140709,18.118454157664765,18.016945189303957,0.0,0.0,0.0
CENTRAL STAR PSYCHIATRIC HEALTH FACILITY,Fresno,2024-01-01,2024-03-31,Open,Psychiatric Health Facilities,N/A,16,14,0.0,1646405.0,1187.0,0.0,0.0,0.0,1646405.0,1585255.0,0.0,0.0,190428.0,0.0,14.31410528837015,7.080026499922591,0.0,15.175168549872277,15.46989946485397,15.175168549872277,15.46989946485397,14.31410528837015,14.276256466447089,0.0,0.0,12.15703470066564,2024-04-01,2024-06-30,Open,Psychiatric Health Facilities,N/A,16,11,0.0,1667347.0,968.0,0.0,0.0,0.0,1667347.0,1484422.0,0.0,0.0,203246.0,0.0,14.32674489819431,6.876264611890766,0.0,17.628516397196258,14.470255730140709,17.628516397196258,14.470255730140709,14.32674489819431,14.210536702524424,0.0,0.0,12.222177267153523
CENTRAL VALLEY SPECIALTY HOSPITAL,Stanislaus,2024-01-01,2024-03-31,Open,Comparable,N/A,96,96,0.0,72111310.0,8899.0,0.0,50477915.0,0.0,21633395.0,15111789.0,0.0,0.0,0.0,0.0,18.09372146928516,9.093806555720231,0.0,17.811374145387223,15.46989946485397,17.811374145387223,15.46989946485397,16.889748789766266,16.530985791825533,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,96,96,0.0,59519008.0,8876.0,0.0,41663306.0,0.0,17855702.0,15722815.0,0.0,0.0,0.0,0.0,17.90180629848491,9.09121894106832,0.0,18.280839934467277,14.470255730140709,18.280839934467277,14.470255730140709,16.697833510960326,16.570623463782653,0.0,0.0,0.0
CHAPMAN GLOBAL MEDICAL CENTER,Orange,2024-01-01,2024-03-31,Open,Comparable,N/A,100,100,1910.0,44672993.0,4603.0,12880394.0,45153884.0,0.0,12399503.0,13907906.0,0.0,0.0,191883.0,7.555381944240273,17.614879715931128,8.434680769841773,16.3712169458721,17.70832515751172,15.46989946485397,17.70832515751172,15.46989946485397,16.333167029775243,16.44796808528857,0.0,0.0,12.164646301761028,2024-04-01,2024-06-30,Open,Comparable,N/A,100,100,2112.0,38901359.0,4289.0,13918432.0,45230322.0,0.0,7589469.0,13667005.0,0.0,0.0,164173.0,7.655864017616056,17.476539769417126,8.364042011922063,16.44872463469478,18.32104470107953,14.470255730140709,18.32104470107953,14.470255730140709,15.842272318211672,16.430495164960522,0.0,0.0,12.008682119979255
CHILDREN'S HEALTHCARE ORGANIZATION OF NORTHERN CA - PEDIATRIC HOSPITAL,Santa Clara,2024-01-01,2024-03-31,Open,Comparable,N/A,27,27,0.0,6173200.0,2110.0,0.0,2321000.0,0.0,3852200.0,3058541.0,0.0,0.0,0.0,0.0,15.63572806199934,7.65491704784832,0.0,15.642614809132233,15.46989946485397,15.642614809132233,15.46989946485397,15.164155231224147,14.933448889792148,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,27,27,0.0,6479800.0,2208.0,0.0,2428800.0,0.0,4051000.0,3170175.0,0.0,0.0,0.0,0.0,15.684200357980357,7.700295203420117,0.0,17.680759683155685,14.470255730140709,17.680759683155685,14.470255730140709,15.214474569037426,14.969297664816988,0.0,0.0,0.0
CHILDREN'S HOSPITAL AT MISSION,Orange,2024-01-01,2024-03-31,Open,Comparable,N/A,54,28,4858.0,60694936.0,2521.0,38994974.0,73880029.0,0.0,25809881.0,19872748.0,0.0,0.0,0.0,8.488587934405903,17.921370842336735,7.8328075165248645,17.478943349638694,18.16932918641075,15.46989946485397,18.16932918641075,15.46989946485397,17.06626799981298,16.804859954228878,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,54,25,4854.0,54075801.0,2271.0,40518903.0,67417539.0,0.0,27177165.0,19376299.0,0.0,0.0,0.0,8.487764380725425,17.805897360946304,7.7284157798410416,17.51727918860777,18.540274556939245,14.470255730140709,18.540274556939245,14.470255730140709,17.117887693407,16.77956122772699,0.0,0.0,0.0
